Record ID	Book	Habitat	WGS_cont	WGS_contsub	WGS_province1	WGS_province2			
35617	A Field Guide to Western Butterflies (Peterson Field Guides)	desert	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35618	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35618	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35619	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35619	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35620	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35620	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35621	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35621	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35622	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35622	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35623	A Field Guide to Western Butterflies (Peterson Field Guides)	Its sand dune habitat in San Francisco is now covered with houses orornamental plantings.	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35623	A Field Guide to Western Butterflies (Peterson Field Guides)	Its sand dune habitat in San Francisco is now covered with houses orornamental plantings.	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35624	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35624	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35625	A Field Guide to Western Butterflies (Peterson Field Guides)	closely tied to stands of lupine	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35625	A Field Guide to Western Butterflies (Peterson Field Guides)	closely tied to stands of lupine	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35626	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35626	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35627	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35627	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35628	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35628	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35629	A Field Guide to Western Butterflies (Peterson Field Guides)	"found on the hills of San Francisco and adjacent San Mateo Co., Calif."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35629	A Field Guide to Western Butterflies (Peterson Field Guides)	"found on the hills of San Francisco and adjacent San Mateo Co., Calif."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35630	A Field Guide to Western Butterflies (Peterson Field Guides)	"With few exceptions, the metalmarks are denizens of tropical latitudes, especially those of the Americas.The adults of many species habitually perch upside down on the lower surface of large leaves."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35630	A Field Guide to Western Butterflies (Peterson Field Guides)	"With few exceptions, the metalmarks are denizens of tropical latitudes, especially those of the Americas.The adults of many species habitually perch upside down on the lower surface of large leaves."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35631	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35631	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35632	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35632	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35633	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35633	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35634	A Field Guide to Western Butterflies (Peterson Field Guides)	"[image] Adults are most often seen nectaring on their buckwheat hosts, but also favor yellow composite flowers.Arid, open, sunny habitats including rocky slopes, sand dunes, and sagebrush flats."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35634	A Field Guide to Western Butterflies (Peterson Field Guides)	"[image] Adults are most often seen nectaring on their buckwheat hosts, but also favor yellow composite flowers.Arid, open, sunny habitats including rocky slopes, sand dunes, and sagebrush flats."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35635	A Field Guide to Western Butterflies (Peterson Field Guides)	"[image] Adults are most often seen nectaring on their buckwheat hosts, but also favor yellow composite flowers."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35635	A Field Guide to Western Butterflies (Peterson Field Guides)	"[image] Adults are most often seen nectaring on their buckwheat hosts, but also favor yellow composite flowers."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35636	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35636	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35637	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35637	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35638	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35638	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35639	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35639	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35640	A Field Guide to Western Butterflies (Peterson Field Guides)	found in association with Inflated Buckwheat in s. Calif.	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35640	A Field Guide to Western Butterflies (Peterson Field Guides)	found in association with Inflated Buckwheat in s. Calif.	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35641	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35641	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35642	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35642	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35643	A Field Guide to Western Butterflies (Peterson Field Guides)	sand dunes	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35643	A Field Guide to Western Butterflies (Peterson Field Guides)	sand dunes	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35644	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35644	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35645	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35645	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35646	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35646	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35647	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35647	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35648	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35648	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35649	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35649	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35650	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35650	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35651	A Field Guide to Western Butterflies (Peterson Field Guides)	"The adults often perch head down on twigs or small branches, where they mimic dead leaves Males patrol host plants insearch of females"	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35651	A Field Guide to Western Butterflies (Peterson Field Guides)	"The adults often perch head down on twigs or small branches, where they mimic dead leaves Males patrol host plants insearch of females"	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35652	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35652	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35653	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35653	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35654	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35654	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35655	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35655	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35656	A Field Guide to Western Butterflies (Peterson Field Guides)	Males patrol suitable habitats	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35656	A Field Guide to Western Butterflies (Peterson Field Guides)	Males patrol suitable habitats	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35657	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35657	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35658	A Field Guide to Western Butterflies (Peterson Field Guides)	"Spring seeps and associated marshes with flowing water.Many populations have disappeared because of capping of springs, lowering of water tables by pumping, and habitat modification."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35658	A Field Guide to Western Butterflies (Peterson Field Guides)	"Spring seeps and associated marshes with flowing water.Many populations have disappeared because of capping of springs, lowering of water tables by pumping, and habitat modification."	7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35659	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35659	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35660	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35660	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35661	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35661	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35662	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35662	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35663	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
35663	A Field Guide to Western Butterflies (Peterson Field Guides)		7 Northern America	 73 Northwestern U.S.A.	 76 Southwestern U.S.A.				
